2784	0	1	
2824	0	1	
2827	0	1	
2852	0	1	
2854	0	1	
2867	0	1	
2885	0	2	
2895	0	2	
2901	0	2	
2904	0	2	
2908	0	2	
2923	0	2	
2941	0	2	
2944	0	2	
2956	0	2	
2958	0	2	
2965	0	2	
2997	0	2	
2998	0	2	
3000	0	2	
3004	0	2	
3010	0	2	
3018	0	2	
3030	0	2	
3046	0	2	
3052	0	2	
3056	0	2	
3086	0	2	
3094	0	2	
3097	0	2	
3099	0	2	
3109	0	2	
3110	0	2	
3129	0	2	
3142	0	2	
3153	0	2	
3161	0	2	
3175	0	2	
3181	0	2	
3189	0	2	
3207	0	2	
3222	0	2	
3223	0	2	
3226	0	2	
3256	0	2	
3284	0	1	
3289	0	1	
3292	0	1	
3302	0	1	
3305	0	1	
3306	0	1	
3317	0	1	
3319	0	1	
3328	0	1	
3352	0	1	
3357	0	1	
3369	0	1	
3385	0	1	
3397	0	1	
3401	0	1	
3403	0	2	
3409	0	2	
3412	0	2	
3414	0	2	
3430	0	2	
3440	0	2	
3442	0	2	
3449	0	2	
3451	0	2	
3454	0	2	
3473	0	0	
3479	0	0	
3484	0	0	
3500	0	0	
3513	0	0	
3514	0	0	
3526	0	0	
3532	0	0	
3540	0	0	
3556	0	2	
3557	0	2	
3558	0	2	
3566	0	2	
3590	0	0	
3598	0	0	
3603	0	0	
3605	0	0	
3607	0	0	
3608	0	0	
3617	0	0	
3627	0	0	
3633	0	0	
3638	0	0	
3645	0	0	
3677	0	2	
3679	0	2	
3695	0	0	
3712	0	0	
3756	0	0	
3776	0	2	
3779	0	2	
3789	0	0	
3819	0	0	
3840	0	0	
3852	0	2	
3866	0	2	
3877	0	2	
3911	0	2	
3921	0	0	
3925	0	0	
3929	0	0	
3933	0	0	
3949	0	0	
3960	0	0	
3968	0	0	
3969	0	0	
3978	0	0	
3995	0	0	
3997	0	0	
4004	0	0	
4012	0	0	
